table_number,table_title,title_fr,row_label,row_kind,year,value,provisional,n_editions,agreement,edition,page
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Bizerte,data,2023,19.6,False,1,single source,2023,293
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Béja,data,2015,18.6,False,1,single source,2019,291
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Béja,data,2016,18.7,False,2,confirmed,2020,291
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Béja,data,2017,18.5,False,3,confirmed,2021,291
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Béja,data,2018,18.6,False,4,confirmed,2022,291
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Béja,data,2019,18.4,False,5,confirmed,2023,293
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Béja,data,2020,18.2,False,4,confirmed,2023,293
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Béja,data,2021,18.8,False,3,confirmed,2023,293
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Béja,data,2022,19.0,False,2,confirmed,2023,293
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Béja,data,2023,19.1,False,1,single source,2023,293
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,El-borma,data,2015,22.6,False,1,single source,2019,291
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,El-borma,data,2016,23.6,False,2,confirmed,2020,291
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,El-borma,data,2017,22.3,False,3,confirmed,2021,291
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,El-borma,data,2018,23.1,False,4,confirmed,2022,291
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,El-borma,data,2019,22.5,False,5,confirmed,2023,293
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,El-borma,data,2020,23.0,False,4,confirmed,2023,293
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,El-borma,data,2021,24.0,False,3,confirmed,2023,293
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,El-borma,data,2022,23.1,False,2,confirmed,2023,293
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,El-borma,data,2023,22.8,False,1,single source,2023,293
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Gafsa,data,2015,20.2,False,1,single source,2019,291
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Gafsa,data,2016,21.0,False,2,confirmed,2020,291
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Gafsa,data,2017,20.2,False,3,confirmed,2021,291
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Gafsa,data,2018,20.4,False,4,confirmed,2022,291
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Gafsa,data,2019,20.2,False,5,confirmed,2023,293
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Gafsa,data,2020,20.7,False,4,confirmed,2023,293
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Gafsa,data,2021,21.0,False,3,confirmed,2023,293
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Gafsa,data,2022,21.2,False,2,confirmed,2023,293
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Gafsa,data,2023,20.8,False,1,single source,2023,293
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Jendouba,data,2015,19.2,False,1,single source,2019,291
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Jendouba,data,2016,19.2,False,2,confirmed,2020,291
