wave,product_ar,region,expenditure_pc_millimes
2005,تاكسي,Centre East,19405.0
2005,تاكسي,Centre West,4886.0
2005,تاكسي,Grand Tunis,19149.0
2005,تاكسي,National,14347.0
2005,تاكسي,North East,13349.0
2005,تاكسي,North West,6952.0
2005,تاكسي,South East,16629.0
2005,تاكسي,South West,11955.0
2005,تبغ و نفة و معسل,Centre East,61655.0
2005,تبغ و نفة و معسل,Centre West,33849.0
2005,تبغ و نفة و معسل,Grand Tunis,79847.0
2005,تبغ و نفة و معسل,National,56564.0
2005,تبغ و نفة و معسل,North East,61632.0
2005,تبغ و نفة و معسل,North West,50661.0
2005,تبغ و نفة و معسل,South East,31179.0
2005,تبغ و نفة و معسل,South West,38430.0
2005,تجهيزات كهربائية و منزلية,Centre East,17117.0
2005,تجهيزات كهربائية و منزلية,Centre West,6260.0
2005,تجهيزات كهربائية و منزلية,Grand Tunis,15467.0
2005,تجهيزات كهربائية و منزلية,National,14102.0
2005,تجهيزات كهربائية و منزلية,North East,14963.0
2005,تجهيزات كهربائية و منزلية,North West,12379.0
2005,تجهيزات كهربائية و منزلية,South East,16341.0
2005,تجهيزات كهربائية و منزلية,South West,11775.0
2005,تصليح وسيلة نقل,Centre East,26036.0
2005,تصليح وسيلة نقل,Centre West,5292.0
2005,تصليح وسيلة نقل,Grand Tunis,18422.0
2005,تصليح وسيلة نقل,National,15553.0
2005,تصليح وسيلة نقل,North East,11653.0
2005,تصليح وسيلة نقل,North West,4597.0
2005,تصليح وسيلة نقل,South East,22571.0
2005,تصليح وسيلة نقل,South West,8150.0
2005,تعليم السياقة,Centre East,3166.0
2005,تعليم السياقة,Centre West,239.0
2005,تعليم السياقة,Grand Tunis,2948.0
2005,تعليم السياقة,National,2136.0
2005,تعليم السياقة,North East,1452.0
2005,تعليم السياقة,North West,1561.0
2005,تعليم السياقة,South East,2719.0
2005,تعليم السياقة,South West,1242.0
2005,تفاح,Centre East,5242.0
2005,تفاح,Centre West,1967.0
2005,تفاح,Grand Tunis,4601.0
2005,تفاح,National,4001.0
2005,تفاح,North East,4050.0
2005,تفاح,North West,3737.0
2005,تفاح,South East,3842.0
2005,تفاح,South West,2186.0
2005,تلفاز,Centre East,3368.0
2005,تلفاز,Centre West,3508.0
2005,تلفاز,Grand Tunis,3881.0
2005,تلفاز,National,4045.0
2005,تلفاز,North East,5432.0
2005,تلفاز,North West,3836.0
2005,تلفاز,South East,5794.0
2005,تلفاز,South West,2886.0
2005,تن مصبّر,Centre East,2637.0
2005,تن مصبّر,Centre West,795.0
2005,تن مصبّر,Grand Tunis,4688.0
2005,تن مصبّر,National,2612.0
2005,تن مصبّر,North East,2380.0
2005,تن مصبّر,North West,1359.0
2005,تن مصبّر,South East,2412.0
2005,تن مصبّر,South West,2088.0
2005,تين,Centre East,972.0
2005,تين,Centre West,724.0
2005,تين,Grand Tunis,539.0
2005,تين,National,783.0
2005,تين,North East,852.0
2005,تين,North West,1409.0
2005,تين,South East,223.0
2005,تين,South West,562.0
2005,ثالجة أو مجمّد,Centre East,4814.0
2005,ثالجة أو مجمّد,Centre West,2244.0
2005,ثالجة أو مجمّد,Grand Tunis,2137.0
2005,ثالجة أو مجمّد,National,3321.0
2005,ثالجة أو مجمّد,North East,4252.0
2005,ثالجة أو مجمّد,North West,3285.0
2005,ثالجة أو مجمّد,South East,3399.0
2005,ثالجة أو مجمّد,South West,2342.0
2005,ثوم,Centre East,3251.0
2005,ثوم,Centre West,2456.0
2005,ثوم,Grand Tunis,3237.0
2005,ثوم,National,2839.0
2005,ثوم,North East,2255.0
2005,ثوم,North West,2356.0
2005,ثوم,South East,2885.0
2005,ثوم,South West,2902.0
2005,جلبانة خضراء,Centre East,2761.0
2005,جلبانة خضراء,Centre West,1965.0
2005,جلبانة خضراء,Grand Tunis,5050.0
2005,جلبانة خضراء,National,3234.0
2005,جلبانة خضراء,North East,3110.0
2005,جلبانة خضراء,North West,3123.0
2005,جلبانة خضراء,South East,2976.0
2005,جلبانة خضراء,South West,1835.0
2005,جهاز استقبال,Centre East,504.0
2005,جهاز استقبال,Centre West,100.0
2005,جهاز استقبال,Grand Tunis,269.0
2005,جهاز استقبال,National,532.0
2005,جهاز استقبال,North East,801.0
2005,جهاز استقبال,North West,1234.0
2005,جهاز استقبال,South East,768.0
2005,جهاز استقبال,South West,188.0
2005,جوكينغ ،بدلة رياضية,Centre East,3770.0
2005,جوكينغ ،بدلة رياضية,Centre West,2940.0
2005,جوكينغ ،بدلة رياضية,Grand Tunis,2738.0
2005,جوكينغ ،بدلة رياضية,National,3354.0
2005,جوكينغ ،بدلة رياضية,North East,2788.0
2005,جوكينغ ،بدلة رياضية,North West,4110.0
2005,جوكينغ ،بدلة رياضية,South East,3178.0
2005,جوكينغ ،بدلة رياضية,South West,5213.0
2005,جيب ،جيب شورط,Centre East,3718.0
2005,جيب ،جيب شورط,Centre West,2566.0
2005,جيب ،جيب شورط,Grand Tunis,4006.0
2005,جيب ،جيب شورط,National,3417.0
2005,جيب ،جيب شورط,North East,3074.0
2005,جيب ،جيب شورط,North West,2226.0
2005,جيب ،جيب شورط,South East,5056.0
2005,جيب ،جيب شورط,South West,2587.0
2005,حاسوب,Centre East,3695.0
2005,حاسوب,Centre West,1216.0
2005,حاسوب,Grand Tunis,3174.0
2005,حاسوب,National,2570.0
2005,حاسوب,North East,1122.0
2005,حاسوب,North West,2627.0
2005,حاسوب,South East,3110.0
2005,حاسوب,South West,1431.0
2005,حافلة (وسط المدن(,Centre East,5993.0
2005,حافلة (وسط المدن(,Centre West,11271.0
2005,حافلة (وسط المدن(,Grand Tunis,23280.0
2005,حافلة (وسط المدن(,National,12430.0
2005,حافلة (وسط المدن(,North East,6829.0
2005,حافلة (وسط المدن(,North West,3837.0
2005,حافلة (وسط المدن(,South East,25726.0
2005,حافلة (وسط المدن(,South West,7777.0
2005,حالقة,Centre East,12819.0
2005,حالقة,Centre West,6070.0
2005,حالقة,Grand Tunis,19563.0
2005,حالقة,National,11699.0
2005,حالقة,North East,11682.0
2005,حالقة,North West,7848.0
2005,حالقة,South East,4403.0
2005,حالقة,South West,9243.0
2005,حبوب أخرى,Centre East,3412.0
2005,حبوب أخرى,Centre West,2205.0
2005,حبوب أخرى,Grand Tunis,4256.0
2005,حبوب أخرى,National,3096.0
2005,حبوب أخرى,North East,2386.0
2005,حبوب أخرى,North West,2038.0
2005,حبوب أخرى,South East,3545.0
2005,حبوب أخرى,South West,2574.0
2005,حذاء رياضي (سبادري(,Centre East,10133.0
2005,حذاء رياضي (سبادري(,Centre West,3054.0
2005,حذاء رياضي (سبادري(,Grand Tunis,14406.0
2005,حذاء رياضي (سبادري(,National,9335.0
2005,حذاء رياضي (سبادري(,North East,10188.0
2005,حذاء رياضي (سبادري(,North West,9802.0
2005,حذاء رياضي (سبادري(,South East,4627.0
2005,حذاء رياضي (سبادري(,South West,5385.0
2005,حلوى,Centre East,229.0
2005,حلوى,Centre West,245.0
2005,حلوى,Grand Tunis,289.0
2005,حلوى,National,331.0
2005,حلوى,North East,301.0
2005,حلوى,North West,576.0
2005,حلوى,South East,393.0
2005,حلوى,South West,570.0
2005,حلوى شامية,Centre East,2822.0
2005,حلوى شامية,Centre West,1449.0
2005,حلوى شامية,Grand Tunis,3126.0
2005,حلوى شامية,National,2148.0
2005,حلوى شامية,North East,1150.0
2005,حلوى شامية,North West,1365.0
2005,حلوى شامية,South East,1696.0
2005,حلوى شامية,South West,2061.0
2005,حلويات,Centre East,17504.0
2005,حلويات,Centre West,3653.0
2005,حلويات,Grand Tunis,18697.0
2005,حلويات,National,11756.0
2005,حلويات,North East,8525.0
2005,حلويات,North West,6186.0
2005,حلويات,South East,8118.0
2005,حلويات,South West,6013.0
2005,حليب طري,Centre East,5016.0
2005,حليب طري,Centre West,11214.0
2005,حليب طري,Grand Tunis,4825.0
2005,حليب طري,National,8929.0
2005,حليب طري,North East,12369.0
2005,حليب طري,North West,18384.0
2005,حليب طري,South East,5866.0
2005,حليب طري,South West,11988.0
2005,حمام ،دوش,Centre East,1555.0
2005,حمام ،دوش,Centre West,6659.0
2005,حمام ،دوش,Grand Tunis,9439.0
2005,حمام ،دوش,National,6456.0
2005,حمام ،دوش,North East,6602.0
2005,حمام ،دوش,North West,11469.0
2005,حمام ،دوش,South East,1268.0
2005,حمام ،دوش,South West,11001.0
2005,حمص شائح,Centre East,4976.0
2005,حمص شائح,Centre West,4560.0
2005,حمص شائح,Grand Tunis,3612.0
2005,حمص شائح,National,4181.0
2005,حمص شائح,North East,3653.0
2005,حمص شائح,North West,4485.0
2005,حمص شائح,South East,3357.0
2005,حمص شائح,South West,4363.0
2005,حمص ّ,Centre East,637.0
2005,حمص ّ,Centre West,372.0
2005,حمص ّ,Grand Tunis,2046.0
2005,حمص ّ,National,912.0
2005,حمص ّ,North East,863.0
2005,حمص ّ,North West,360.0
2005,حمص ّ,South East,453.0
2005,حمص ّ,South West,789.0
2005,خاصة,Centre East,55777.0
2005,خاصة,Centre West,15789.0
2005,خاصة,Grand Tunis,76918.0
2005,خاصة,National,43269.0
2005,خاصة,North East,32449.0
2005,خاصة,North West,14658.0
2005,خاصة,South East,37898.0
2005,خاصة,South West,20147.0
2005,خبز سوق صغير,Centre East,483.0
2005,خبز سوق صغير,Centre West,256.0
2005,خبز سوق صغير,Grand Tunis,8461.0
2005,خبز سوق صغير,National,2336.0
2005,خبز سوق صغير,North East,1254.0
2005,خبز سوق صغير,North West,550.0
2005,خبز سوق صغير,South East,54.0
2005,خبز سوق صغير,South West,315.0
2005,خبز سوق كبير,Centre East,35179.0
2005,خبز سوق كبير,Centre West,22684.0
2005,خبز سوق كبير,Grand Tunis,37965.0
2005,خبز سوق كبير,National,33565.0
2005,خبز سوق كبير,North East,34980.0
2005,خبز سوق كبير,North West,31258.0
2005,خبز سوق كبير,South East,36313.0
2005,خبز سوق كبير,South West,32437.0
2005,خدمات أخرى متعلقة بالسكن,Centre East,10918.0
2005,خدمات أخرى متعلقة بالسكن,Centre West,2898.0
2005,خدمات أخرى متعلقة بالسكن,Grand Tunis,32613.0
2005,خدمات أخرى متعلقة بالسكن,National,12199.0
2005,خدمات أخرى متعلقة بالسكن,North East,5437.0
2005,خدمات أخرى متعلقة بالسكن,North West,4314.0
2005,خدمات أخرى متعلقة بالسكن,South East,4862.0
2005,خدمات أخرى متعلقة بالسكن,South West,2951.0
2005,خميرة (للخبز و المرطبات(,Centre East,712.0
2005,خميرة (للخبز و المرطبات(,Centre West,808.0
2005,خميرة (للخبز و المرطبات(,Grand Tunis,506.0
2005,خميرة (للخبز و المرطبات(,National,809.0
2005,خميرة (للخبز و المرطبات(,North East,958.0
2005,خميرة (للخبز و المرطبات(,North West,1877.0
2005,خميرة (للخبز و المرطبات(,South East,252.0
2005,خميرة (للخبز و المرطبات(,South West,675.0
2005,خوخ,Centre East,3301.0
2005,خوخ,Centre West,1952.0
2005,خوخ,Grand Tunis,2553.0
2005,خوخ,National,2457.0
2005,خوخ,North East,2008.0
2005,خوخ,North West,1868.0
2005,خوخ,South East,2723.0
2005,خوخ,South West,1835.0
2005,دالع,Centre East,4900.0
2005,دالع,Centre West,4208.0
2005,دالع,Grand Tunis,4935.0
2005,دالع,National,4745.0
2005,دالع,North East,4670.0
2005,دالع,North West,5568.0
2005,دالع,South East,4563.0
2005,دالع,South West,3368.0
2005,دقلة,Centre East,2021.0
2005,دقلة,Centre West,2873.0
2005,دقلة,Grand Tunis,2917.0
2005,دقلة,National,2639.0
2005,دقلة,North East,1768.0
2005,دقلة,North West,2602.0
2005,دقلة,South East,3534.0
2005,دقلة,South West,4943.0
2005,دوارة,Centre East,2170.0
